Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2016-02-18,46.18815994262695,46.86076199567599,46.10850978834504,46.31206280840497,27176000
2016-02-19,45.8607292175293,46.267828669045095,45.604078242265714,45.99348065328888,33559100
2016-02-22,46.59526443481445,46.905013171392135,46.26781191213745,46.26781191213745,25008300
2016-02-23,45.294315338134766,46.34746447312321,45.11731460405054,46.32091554461345,28895300
2016-02-24,45.4536247253418,45.577524251105714,44.42702431414366,44.86067265431736,33014500
2016-02-25,46.1085205078125,46.1085205078125,44.78987177325756,45.78107129786384,26939500
2016-02-26,45.4005126953125,46.62181400026941,45.22351196798412,46.551012358934834,35975900
2016-02-29,45.02880859375,45.710259114620136,44.834107480356344,45.44475636871692,31654000
2016-03-01,46.533321380615234,46.54216989892959,45.064217515801154,45.10847023539851,33024500
2016-03-02,46.860774993896484,46.86962351304536,46.16162382082587,46.382873935645016,29289900
2016-03-03,46.32976531982422,46.87846794798173,45.82531540839524,46.87846794798173,24427800
2016-03-04,46.04656982421875,46.41827174849025,45.763369965730284,46.37402240360304,33034200
2016-03-07,45.161563873291016,45.84301450404951,44.76331644223149,45.630616324285526,38407800
2016-03-08,45.71027374267578,46.13507354565329,44.78102058665319,44.958021348562674,33835100
2016-03-09,46.76342010498047,46.772268623316045,45.896120139727884,45.922669070743126,28251600
2016-03-10,46.064273834228516,46.85192371315246,45.27662395530458,46.843075193887536,38387800
2016-03-11,46.96696853637695,46.96696853637695,46.35631950722414,46.90501878165167,32275700
2016-03-14,47.05546951293945,47.42717143540088,46.57757186407276,46.648370140345804,24083600
2016-03-15,47.42718505859375,47.42718505859375,46.67493585506922,46.68378437614182,21104800
2016-03-16,48.09978103637695,48.32103118535018,47.25903317108615,47.303282525678924,31691700
2016-03-17,48.37412643432617,48.67502673463518,47.79002624855091,47.97587554038646,28223900
2016-03-18,47.33867645263672,48.648476738326,47.30327562372404,48.60422401418072,67625500
2016-03-21,47.666114807128906,47.72806455559055,46.843064290700696,47.1262641053848,23925700
2016-03-22,47.85197067260742,48.01127101240669,47.312119896177514,47.44487130467976,23124100
2016-03-23,47.76348114013672,48.00243169564044,47.55993141715411,47.88738067795141,20129000
2016-03-24,47.97587585449219,48.08207834424406,47.55107602351158,47.64842661777964,19950000
2016-03-28,47.38292694091797,48.046677306962174,47.19707764866774,47.97587564743317,17025100
2016-03-29,48.418365478515625,48.551116873578266,47.303266588820605,47.489115841101736,23924300
2016-03-30,48.71927261352539,49.24142299816336,48.586524575673586,48.613073508042206,23008300
2016-03-31,48.87855911254883,49.19715971474811,48.55110999406967,48.630760144619494,26360500
2016-04-01,49.17945861816406,49.21485943480378,48.29445845821724,48.719258129870795,24399200
2016-04-04,49.05557632446289,49.259126027451295,48.675025852264476,49.05557632446289,18928800
2016-04-05,48.28561782836914,48.940516163127555,48.197115772315136,48.84316558947227,19272300
2016-04-06,48.78122329711914,48.852024952788256,47.975873031931165,48.10862444830637,21188700
2016-04-07,48.197120666503906,48.595371519166804,47.99357098092256,48.55997069315042,19225100
2016-04-08,48.16171646118164,48.92281728708778,48.07321777835884,48.38296654424699,22167200
2016-04-11,48.06437683105469,48.80777736228692,48.05552493577314,48.223677186033655,21414200
2016-04-12,48.36526870727539,48.4803163178375,47.577615588763905,48.11746632266159,24944300
2016-04-13,48.98476028442383,49.06441043838256,48.577660997971584,48.7812106411977,20818000
2016-04-14,48.99361801147461,49.18831916122806,48.73696710971021,48.8697185074527,20877100
2016-04-15,49.25027084350586,49.48921796719416,48.77236984411244,48.940518695302686,28793800
2016-04-18,49.967124938964844,50.08217594353525,48.86087436888853,49.10867679227162,23786000
2016-04-19,49.90518569946289,50.24148688895654,49.27683605341624,50.1175873391456,29596800
2016-04-20,49.19717025756836,50.0025204519308,49.108671571773634,49.8166711861568,36195700
2016-04-21,49.365325927734375,49.76357682082117,49.04672521326494,49.383026342539225,38909100
2016-04-22,45.8253173828125,46.40056896498563,44.931468508121675,45.940368374448816,126834100
2016-04-25,46.11737060546875,46.135071018290915,45.69257082576254,45.82531885791592,33226900
2016-04-26,45.52442169189453,46.32977196209533,45.21467288643606,46.25012178697618,33532600
2016-04-27,45.08192443847656,45.57752593586082,44.73677478223051,45.55982552066756,43369300
2016-04-28,44.16151428222656,44.93146356240896,43.86061405907361,44.798712173132515,43134800
2016-04-29,44.13496780395508,44.47126889210312,43.67476720333369,43.67476720333369,48411700
2016-05-02,44.789886474609375,44.91378603385154,44.055334264802575,44.25003550133157,33114500
2016-05-03,44.0553092956543,44.612860372251596,43.896008988055065,44.55091062774166,26460200
2016-05-04,44.13496780395508,44.303120036033356,43.7721177848509,44.10841887299894,24257600
2016-05-05,44.19691467285156,44.51551532754547,44.01106541628288,44.134964920662,25390700
2016-05-06,44.59516525268555,44.59516525268555,43.94911542901555,44.17921402505911,24787300
2016-05-09,44.31196975708008,44.77217037019239,44.250019999161935,44.68367168059751,17951600
2016-05-10,45.1527214050293,45.223519682432915,44.418169442915904,44.54207233638738,22891000
2016-05-11,45.17927169799805,45.82532161280718,45.13502235128677,45.25007335354309,24039100
2016-05-12,45.58637619018555,45.85187905217881,45.06422573814612,45.31202818427256,24102800
2016-05-13,45.205814361572266,45.931514296027494,45.17041354135298,45.52441161552176,22592300
2016-05-16,45.869571685791016,45.984619305392656,44.913769647199025,44.95801899135416,20032000
2016-05-17,45.01403045654297,46.101283949527904,44.88035392191787,46.092373540401674,27803500
2016-05-18,45.28139114379883,45.57548224498925,44.82688207883816,44.987296642986394,24907500
2016-05-19,44.84471130371094,45.11206780726627,44.399115997911245,44.9783912552998,23842400
2016-05-20,45.11206817626953,45.646784587376416,44.91600855185718,44.98730203356465,23905800
2016-05-23,44.58625411987305,45.16552923317037,44.5416952803013,45.09423237015834,26118700
2016-05-24,45.97652053833008,46.08346245226804,44.91600500935841,45.18336149401439,34757900
2016-05-25,46.448856353759766,46.77859934644374,46.15476520308949,46.27061754142675,24040200
2016-05-26,46.243858337402344,46.324065590352305,45.771528625375204,46.27950676085138,24335200
2016-05-27,46.62708282470703,46.62708282470703,46.13692877024352,46.27060529439447,17721400
2016-05-31,47.23310089111328,47.23310089111328,46.41320718670888,46.573618363969594,37653100
2016-06-01,47.09940719604492,47.18852826808996,46.734019299713474,46.734019299713474,25324800
2016-06-02,46.76968002319336,47.00139147180073,46.19931861065549,46.912270376327825,22840800
2016-06-03,46.154754638671875,46.716202179519975,45.98542627588313,46.68055714491027,23368300
2016-06-06,46.45775604248047,46.65381561679055,46.24386885277128,46.332989931659085,18243300
2016-06-07,46.431026458740234,46.99247745911258,46.431026458740234,46.55579599186244,20866800
2016-06-08,46.3775520324707,46.73402617422385,46.22604788751873,46.359727815439776,21149400
2016-06-09,46.00324630737305,46.34189960251622,45.88739400609423,46.34189960251622,20305700
2016-06-10,45.87849044799805,46.386468804386716,45.486367818392374,45.49527822831926,25833200
2016-06-13,44.68429946899414,45.201191687320794,43.72181531709369,44.185234871572646,83217800
2016-06-14,44.408016204833984,44.648634604592324,44.176304813007015,44.470399256567084,42577100
2016-06-15,44.28325653076172,44.66646873339136,44.28325653076172,44.363463815024254,33757600
2016-06-16,44.90708923339844,44.978386105982764,44.122840633080834,44.13175444196487,31188600
2016-06-17,44.675376892089844,44.942733339276195,44.39910663687833,44.924909122847545,45710500
2016-06-20,44.62190628051758,45.299212937249486,44.58625784603235,45.129884573255595,35607900
2016-06-21,45.62004470825195,45.83393194395112,44.70211949587558,44.73776793509582,34097800
2016-06-22,45.44180679321289,45.86066403216154,45.406158355968124,45.52201407720256,28816800
2016-06-23,46.26169204711914,46.39537196268851,45.58438886063398,45.70024116119786,29028800
2016-06-24,44.408016204833984,45.39723462501092,44.1317459760007,44.39019199010719,133503000
2016-06-27,43.160343170166016,43.802001224526265,42.812779523927865,43.757438993268295,50216300
2016-06-28,44.060462951660156,44.08720098195651,43.374245767508995,43.59704342211824,38140700
2016-06-29,45.040767669677734,45.20118222802814,44.38128521872363,44.47931671545131,31304000
2016-06-30,45.60222244262695,45.718078175245836,45.00512635840353,45.201189382893574,28527800
2016-07-01,45.59330368041992,46.092371560600945,45.513096403241214,45.566569054567616,21400400
2016-07-05,45.60222244262695,45.700253954871975,45.219013603267435,45.299220895138596,24806400
2016-07-06,45.78936004638672,45.9319503630122,44.907080125026916,45.25464380932519,28167500
2016-07-07,45.78936004638672,45.99433341405951,45.51308982059053,45.82500507582711,19585200
2016-07-08,46.6092643737793,46.662737029827234,45.94087147147953,46.10128604000124,28391000
2016-07-11,46.86771011352539,47.0815973365812,46.76076820180853,46.78750282983223,22269200
2016-07-12,47.42024230957031,47.58957066826077,47.04594395806415,47.17962048376419,27317600
2016-07-13,47.687599182128906,47.99951787742965,47.39350810329182,47.73216142404455,25356800
2016-07-14,47.892574310302734,48.11537191364507,47.7499839801485,47.98169199179102,24545500
2016-07-15,47.85691833496094,48.12427473690843,47.42023360540386,48.07971590318737,32024400
2016-07-18,48.0886344909668,48.4272878041769,47.723246552900164,47.85692647642621,31433900
2016-07-19,47.31330871582031,48.035174319975674,47.170718356932845,47.865845931556464,53336500
2016-07-20,49.82646560668945,50.6552731249602,49.487812231575454,50.04035284350416,89893300
2016-07-21,49.728416442871094,50.11162853137845,49.69276801612132,49.88883096362399,32776700
2016-07-22,50.414649963378906,50.46812262111458,49.71060860149246,49.977968490548626,32157200
2016-07-25,50.557228088378906,50.56614189565646,50.13836753649025,50.32552009348348,25610600
2016-07-26,50.58396911621094,51.056302372710356,50.36117150075972,50.37008530916599,28079000
2016-07-27,50.07599639892578,50.6196231850775,50.00470292184904,50.450298202350815,32327500
2016-07-28,50.093814849853516,50.23640518721008,49.657133429033586,49.90666566950212,37550400
2016-07-29,50.5126838684082,50.583977349152825,49.95123283419643,50.13838204572623,30558700
2016-08-01,50.42354965209961,50.57505037382414,50.03142373776081,50.441370466732046,26003400
2016-08-02,50.42354965209961,50.70873028091623,50.1829278591066,50.664168045471364,35122000
2016-08-03,50.771121978759766,50.8958881001656,50.34335096267326,50.512675927492346,22075600
2016-08-04,51.145423889160156,51.26127960976497,50.50376562072992,50.619621341334735,26587700
2016-08-05,51.653404235839844,51.87620187667727,51.198898544365264,51.37713733695965,29335200
2016-08-08,51.742523193359375,51.76925782127578,51.492987534192004,51.742523193359375,19473500
2016-08-09,51.86729431152344,52.134650815266994,51.70687972935282,51.840556281413406,16920700
2016-08-10,51.70686721801758,51.97422365706981,51.52862845877557,51.831633329600514,15756900
2016-08-11,51.95641326904297,52.09009322395791,51.71579138996955,51.71579138996955,18162300
2016-08-12,51.63556671142578,51.85836429485386,51.35038607660756,51.71577397744474,21655200
2016-08-15,51.79598617553711,52.13463948648871,51.65339584455038,51.69795468555468,19283900
2016-08-16,51.50902557373047,51.67043992860943,51.35658058346162,51.661473984809625,20523500
2016-08-17,51.61663055419922,51.72423896952613,51.32070313603791,51.598695248176426,18856400
2016-08-18,51.652503967285156,51.74218050820119,51.35657993428789,51.49108961444656,14214300
2016-08-19,51.67045211791992,51.76909462703957,51.293820814893394,51.50007177904761,17271000
2016-08-22,51.71527862548828,51.78701986209145,51.347613339923164,51.65250675386573,15221900
2016-08-23,51.912559509277344,52.17261634022888,51.87668889380606,51.92152887355025,18732400
2016-08-24,51.96636962890625,52.047076809828866,51.76011870450633,51.83185652043174,18151500
2016-08-25,52.163658142089844,52.271270011539045,51.8139281184072,51.90360467628153,18552600
2016-08-26,52.03810119628906,52.638922008970965,51.73320781839303,52.2622874029535,20971200
2016-08-29,52.10088348388672,52.54925598691779,52.10088348388672,52.17262472636084,16417200
2016-08-30,51.912559509277344,52.18158228369161,51.66147204259872,51.99326668368264,16930200
2016-08-31,51.5269660949707,51.83185952716387,51.38348703398631,51.69734983169699,20860300
2016-09-01,51.6435432434082,51.84979417714625,51.12342951595611,51.12342951595611,26075400
2016-09-02,51.71527862548828,52.18158640097752,51.491092392319054,51.71527862548828,18900500
2016-09-06,51.66146469116211,51.83184495919029,51.30276542911262,51.81390965400685,16278400
2016-09-07,51.70631790161133,51.86773227945447,51.48213164580815,51.535937578692796,17493400
2016-09-08,51.500057220458984,51.822885915113105,51.27587100703919,51.67940687535685,20146100
2016-09-09,50.406036376953125,51.580773575876265,50.406036376953125,50.92615012665995,35113900
2016-09-12,51.1592903137207,51.30276934533109,49.867979029227165,50.21770895497687,29303000
2016-09-13,50.6929817199707,50.80059355740554,50.26254463266102,50.66608047101694,30130200
2016-09-14,50.450870513916016,50.782668615844834,50.24461958128519,50.56744831785886,24062500
2016-09-15,51.284847259521484,51.42832632811941,50.199786589449005,50.35223502404039,26847000
2016-09-16,51.338645935058594,51.67940995760728,50.890273481477294,51.67940995760728,44607000
2016-09-19,51.05168914794922,51.787019717019554,50.97994791154703,51.35658256103768,20937100
2016-09-20,50.94408416748047,51.4283238627785,50.89027823653151,51.4283238627785,17384000
2016-09-21,51.79598617553711,51.876693356885845,51.186202764115016,51.571799940769566,33707300
2016-09-22,51.849796295166016,52.01121067091302,51.67941597446007,51.93946942799847,19822200
2016-09-23,51.500057220458984,51.930494339727765,51.455220661937055,51.89462372458616,19955300
2016-09-26,51.024784088134766,51.2400009396648,50.96201222137099,51.18619843718738,21688700
2016-09-27,51.96636962890625,52.06501211901283,50.827503151802865,51.05168938538675,28065100
2016-09-28,52.03810119628906,52.06500586723962,51.71527251136267,51.903591524776424,20536400
2016-09-29,51.473167419433594,52.16365810004952,51.302783670015124,51.840832754394796,25463500
2016-09-30,51.652503967285156,51.80495237643728,51.41935180252399,51.625602715415475,29910800
2016-10-03,51.49109649658203,51.607674304949164,51.16827116856729,51.482130551697196,19189500
2016-10-04,51.329673767089844,51.65249902104305,51.0875522610175,51.35657501638347,20085900
2016-10-05,51.688377380371094,51.97533548520842,51.34761334807286,51.37451802220854,16726400
2016-10-06,51.778045654296875,51.885654071217196,51.36554045128418,51.778045654296875,16212600
2016-10-07,51.83185577392578,51.99327013344625,51.491091745959196,51.87669233583471,20089000
2016-10-10,52.04707717895508,52.360936539874274,51.89462876021542,51.930499378837744,18196500
2016-10-11,51.284847259521484,52.029147279680664,51.01582443350173,51.912569467441465,26497400
2016-10-12,51.21310806274414,51.35658712749578,50.5764199267094,51.21310806274414,22177500
2016-10-13,51.04271697998047,51.383480992556954,50.50467141975253,50.845435432329026,25313700
2016-10-14,51.49109649658203,51.77805804505744,51.222073679497726,51.222073679497726,27402500
2016-10-17,51.311744689941406,51.52696155203784,50.997881919902795,51.437288429632716,23830000
2016-10-18,51.70631790161133,51.96637477933759,51.48213164580815,51.589740090766654,19149500
2016-10-19,51.58974075317383,51.86773294543104,51.473166361643145,51.53593824040915,22878400
2016-10-20,51.338645935058594,51.58076747048973,50.809566303000246,51.56283216184924,49455600
2016-10-21,53.499794006347656,54.20822321106835,53.34734903411682,54.055774818027615,80032200
2016-10-24,54.70143508911133,54.70143508911133,53.74191838662287,53.750884329841696,54067000
2016-10-25,54.692474365234375,55.03323497303018,54.522090640526066,54.56692720251915,35137200
2016-10-26,54.36964797973633,54.88079233418444,54.22616892271249,54.53106234648948,29911600
2016-10-27,53.89436721801758,54.54899400650087,53.88540127415809,54.3517090334889,28479900
2016-10-28,53.68811798095703,54.27100355356064,53.42806455117137,53.81366172377986,33574700
2016-10-31,53.732967376708984,54.18133994862736,53.732967376708984,53.948187716386755,26434700
2016-11-01,53.625362396240234,53.82264743534286,53.13215321929515,53.77781085940448,24533000
2016-11-02,53.29355239868164,53.741924871549024,53.17697459790919,53.643282380188516,22147000
2016-11-03,53.096256256103516,53.48185677538816,53.00658314870188,53.38321430476049,21600400
2016-11-04,52.64789581298828,53.15904016683783,52.47751550197528,52.59409330467394,28697000
2016-11-07,54.18132781982422,54.271004366620026,53.60741160357295,53.60741160357295,31664800
2016-11-08,54.22616195678711,54.504150669854276,53.939203879602225,54.297899765678274,22935400
2016-11-09,53.95713806152344,54.333772691856744,53.087297849658675,53.804693073138466,49632500
2016-11-10,52.6389274597168,54.24410168664388,51.679410669500136,54.23513232179491,57822400
2016-11-11,52.92587661743164,53.01554972590699,52.02016248610543,52.21744742972298,38767800
2016-11-14,52.11881637573242,52.97969414141591,51.36555046876597,52.925888212057394,41328400
2016-11-15,53.14800262451172,53.707742869125504,52.65146174757718,52.66049170463974,35904100
2016-11-16,53.85219955444336,53.861226068988906,53.09384490757381,53.21120681626641,27332500
2016-11-17,54.745967864990234,55.025838006664245,54.14109156888421,54.53832360913653,32132700
2016-11-18,54.48414993286133,55.19736500190805,54.439010479714476,54.87235542897944,27686300
2016-11-21,54.94458770751953,55.04389658235898,54.54735220816174,54.61957809674313,19652600
2016-11-22,55.1793212890625,55.305713164662706,54.89945454849641,55.05292941346229,23206700
2016-11-23,54.52930450439453,55.16126387158909,54.393882672041265,55.08001146096119,21848900
2016-11-25,54.64666748046875,54.64666748046875,54.285548327045476,54.439023192368296,8409600
